Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.1-192.168.10.3-53-62397-17,192.168.10.3,62397,192.168.10.1,53,17,06/07/2017 10:39,31113,1,1,62,90,62,62,62,0,90,90,90,0,4885.417671,64.28181146,31113,0,31113,31113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.14090573,32.14090573,62,90,71.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,107,62,90,32,0,0,0,0,0,0,1,62,1,90,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60429-17,192.168.10.3,60429,192.168.10.1,53,17,06/07/2017 10:39,28909805,2,2,110,328,63,47,55,11.3137085,175,153,164,15.55634919,15.15056916,0.138361362,9636601.667,1.66E+07,2.88E+07,30773,2.88E+07,2.88E+07,0,2.88E+07,2.88E+07,2.89E+07,2.89E+07,0,2.89E+07,2.89E+07,0,0,0,0,40,64,0.069180681,0.069180681,47,175,97,62,3844,0,0,0,0,0,0,0,0,1,121.25,55,164,40,0,0,0,0,0,0,2,110,2,328,-1,-1,1,20,30773,0,30773,30773,2.88E+07,0,2.88E+07,2.88E+07,BENIGN
192.168.10.1-192.168.10.3-53-61420-17,192.168.10.3,61420,192.168.10.1,53,17,06/07/2017 10:39,31092,1,1,45,129,45,45,45,0,129,129,129,0,5596.294867,64.32522835,31092,0,31092,31092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.16261418,32.16261418,45,129,73,48.49742261,2352,0,0,0,0,0,0,0,0,1,109.5,45,129,32,0,0,0,0,0,0,1,45,1,129,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60672-17,192.168.10.3,60672,192.168.10.1,53,17,06/07/2017 10:39,94789279,2,2,109,210,62,47,54.5,10.60660172,132,78,105,38.18376618,3.365359494,0.042198865,3.16E+07,5.47E+07,9.47E+07,30472,9.48E+07,9.48E+07,0,9.48E+07,9.48E+07,9.48E+07,9.48E+07,0,9.48E+07,9.48E+07,0,0,0,0,52,40,0.021099433,0.021099433,47,132,76.2,33.06357512,1093.2,0,0,0,0,0,0,0,0,1,95.25,54.5,105,52,0,0,0,0,0,0,2,109,2,210,-1,-1,1,20,30570,0,30570,30570,9.47E+07,0,9.47E+07,9.47E+07,BENIGN
192.168.10.1-192.168.10.3-53-60345-17,192.168.10.3,60345,192.168.10.1,53,17,06/07/2017 10:39,94754630,2,2,96,140,54,42,48,8.485281374,82,58,70,16.97056275,2.490643465,0.042214296,3.16E+07,5.47E+07,9.47E+07,30452,9.47E+07,9.47E+07,0,9.47E+07,9.47E+07,9.47E+07,9.47E+07,0,9.47E+07,9.47E+07,0,0,0,0,52,40,0.021107148,0.021107148,42,82,55.6,16.39512123,268.8,0,0,0,0,0,0,0,0,1,69.5,48,70,52,0,0,0,0,0,0,2,96,2,140,-1,-1,1,20,30904,0,30904,30904,9.47E+07,0,9.47E+07,9.47E+07,BENIGN
192.168.10.3-192.168.10.14-53-60856-17,192.168.10.14,60856,192.168.10.3,53,17,06/07/2017 10:39,31402,4,4,144,656,36,36,36,0,164,164,164,0,25476.08433,254.7608433,4486,11759.57613,31154,3,31337,10445.66667,17934.1611,31154,3,207,69,77.94870108,155,3,0,0,0,0,104,128,127.3804216,127.3804216,36,164,92.88888889,67.46192342,4551.111111,0,0,0,0,0,0,0,0,1,104.5,36,164,104,0,0,0,0,0,0,4,144,4,656,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-52736-17,192.168.10.19,52736,192.168.10.3,53,17,06/07/2017 10:39,248,2,2,64,120,32,32,32,0,60,60,60,0,741935.4839,16129.03226,82.66666667,103.4520823,199,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,8064.516129,8064.516129,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54,32,60,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-9265-17,192.168.10.19,9265,192.168.10.3,53,17,06/07/2017 10:39,30878,2,2,90,172,45,45,45,0,86,86,86,0,8485.005506,129.5420688,10292.66667,17785.00189,30829,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,80,64,64.77103439,64.77103439,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,80,0,0,0,0,0,0,2,90,2,172,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-49343-17,192.168.10.19,49343,192.168.10.3,53,17,06/07/2017 10:39,31290,2,2,76,108,38,38,38,0,54,54,54,0,5880.472995,127.8363694,10430,17981.28547,31193,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,63.91818472,63.91818472,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-51270-17,192.168.10.19,51270,192.168.10.3,53,17,06/07/2017 10:39,31368,2,2,68,324,34,34,34,0,162,162,162,0,12496.81204,127.5184902,10456,18020.25705,31264,48,56,56,0,56,56,48,48,0,48,48,0,0,0,0,64,64,63.75924509,63.75924509,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34,162,64,0,0,0,0,0,0,2,68,2,324,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-59303-17,192.168.10.19,59303,192.168.10.3,53,17,06/07/2017 10:39,61837,2,2,74,178,37,37,37,0,89,89,89,0,4075.23004,64.68619112,20612.33333,35698.14451,61833,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,32.34309556,32.34309556,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37,89,64,0,0,0,0,0,0,2,74,2,178,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-23165-17,192.168.10.19,23165,192.168.10.3,53,17,06/07/2017 10:39,272,2,2,62,94,31,31,31,0,47,47,47,0,573529.4118,14705.88235,90.66666667,152.716513,267,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,64,64,7352.941176,7352.941176,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-23884-17,192.168.10.19,23884,192.168.10.3,53,17,06/07/2017 10:39,38465,2,2,66,202,33,33,33,0,101,101,101,0,6967.372936,103.9906408,12821.66667,22165.35532,38416,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,80,64,51.99532042,51.99532042,33,101,60.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,75.25,33,101,80,0,0,0,0,0,0,2,66,2,202,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-15571-17,192.168.10.19,15571,192.168.10.3,53,17,06/07/2017 10:39,31449,2,2,76,172,38,38,38,0,86,86,86,0,7885.783332,127.1900537,10483,18073.95018,31353,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,80,64,63.59502687,63.59502687,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38,86,80,0,0,0,0,0,0,2,76,2,172,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-30858-17,192.168.10.19,30858,192.168.10.3,53,17,06/07/2017 10:39,316,2,2,62,118,31,31,31,0,59,59,59,0,569620.2532,12658.22785,105.3333333,180.7106343,314,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,6329.113924,6329.113924,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31,59,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-7347-17,192.168.10.19,7347,192.168.10.3,53,17,06/07/2017 10:39,338,2,2,62,94,31,31,31,0,47,47,47,0,461538.4615,11834.31953,112.6666667,153.728115,288,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,64,80,5917.159763,5917.159763,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-50905-17,192.168.10.14,50905,192.168.10.3,53,17,06/07/2017 10:39,232,2,2,72,328,36,36,36,0,164,164,164,0,1724137.931,17241.37931,77.33333333,91.59330398,180,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,8620.689655,8620.689655,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-51382-17,192.168.10.19,51382,192.168.10.3,53,17,06/07/2017 10:39,31679,2,2,76,172,38,38,38,0,86,86,86,0,7828.529941,126.266612,10559.66667,18285.54911,31674,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,64,64,63.13330598,63.13330598,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38,86,64,0,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-42912-17,192.168.10.19,42912,192.168.10.3,53,17,06/07/2017 10:39,38562,2,2,62,198,31,31,31,0,99,99,99,0,6742.38888,103.7290597,12854,22220.49277,38512,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,80,64,51.86452985,51.86452985,31,99,58.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,72.75,31,99,80,0,0,0,0,0,0,2,62,2,198,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-16287-17,192.168.10.19,16287,192.168.10.3,53,17,06/07/2017 10:39,31663,2,2,68,158,34,34,34,0,79,79,79,0,7137.668572,126.3304172,10554.33333,18234.75611,31610,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,64,64,63.1652086,63.1652086,34,79,52,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65,34,79,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-25610-17,192.168.10.19,25610,192.168.10.3,53,17,06/07/2017 10:39,203,2,2,64,96,32,32,32,0,48,48,48,0,788177.3399,19704.4335,67.66666667,75.74518687,151,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,9852.216749,9852.216749,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-59221-17,192.168.10.19,59221,192.168.10.3,53,17,06/07/2017 10:39,31056,2,2,78,180,39,39,39,0,90,90,90,0,8307.573416,128.7995878,10352,17885.17017,31004,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,64,64.39979392,64.39979392,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39,90,40,0,0,0,0,0,0,2,78,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-9866-17,192.168.10.19,9866,192.168.10.3,53,17,06/07/2017 10:39,31610,2,2,68,236,34,34,34,0,118,118,118,0,9617.209744,126.5422335,10536.66667,18206.75656,31560,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,63.27111674,63.27111674,34,118,67.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,84.5,34,118,64,0,0,0,0,0,0,2,68,2,236,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-15404-17,192.168.10.19,15404,192.168.10.3,53,17,06/07/2017 10:39,31601,2,2,76,206,38,38,38,0,103,103,103,0,8923.768235,126.5782728,10533.66667,18202.42578,31552,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,63.28913642,63.28913642,38,103,64,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,80,38,103,64,0,0,0,0,0,0,2,76,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-11444-17,192.168.10.19,11444,192.168.10.3,53,17,06/07/2017 10:39,208,2,2,68,324,34,34,34,0,162,162,162,0,1884615.385,19230.76923,69.33333333,79.87698876,158,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,64,80,9615.384615,9615.384615,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34,162,64,0,0,0,0,0,0,2,68,2,324,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-7070-17,192.168.10.19,7070,192.168.10.3,53,17,06/07/2017 10:39,31600,2,2,90,172,45,45,45,0,86,86,86,0,8291.139241,126.5822785,10533.33333,18239.93839,31595,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,64,63.29113924,63.29113924,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-15350-17,192.168.10.19,15350,192.168.10.3,53,17,06/07/2017 10:39,31702,2,2,68,182,34,34,34,0,91,91,91,0,7885.937796,126.1750047,10567.33333,18301.42618,31700,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,63.08750237,63.08750237,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-24911-17,192.168.10.19,24911,192.168.10.3,53,17,06/07/2017 10:39,38281,2,2,78,214,39,39,39,0,107,107,107,0,7627.804916,104.4904783,12760.33333,22099.8136,38279,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,52.24523915,52.24523915,39,107,66.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,82.75,39,107,64,0,0,0,0,0,0,2,78,2,214,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-13963-17,192.168.10.19,13963,192.168.10.3,53,17,06/07/2017 10:39,207,2,2,70,166,35,35,35,0,83,83,83,0,1140096.618,19323.6715,69,36.37306696,111,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9661.835749,9661.835749,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,64,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-44526-17,192.168.10.19,44526,192.168.10.3,53,17,06/07/2017 10:39,31366,2,2,68,158,34,34,34,0,79,79,79,0,7205.254097,127.5266212,10455.33333,18064.14986,31314,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,63.76331059,63.76331059,34,79,52,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65,34,79,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-18795-17,192.168.10.19,18795,192.168.10.3,53,17,06/07/2017 10:39,31359,2,2,70,174,35,35,35,0,87,87,87,0,7780.860359,127.5550879,10453,18064.43918,31312,0,47,47,0,47,47,0,0,0,0,0,0,0,0,0,64,64,63.77754393,63.77754393,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35,87,64,0,0,0,0,0,0,2,70,2,174,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-29480-17,192.168.10.19,29480,192.168.10.3,53,17,06/07/2017 10:39,91957,2,2,68,206,34,34,34,0,103,103,103,0,2979.653534,43.49859173,30652.33333,53087.93461,91953,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,21.74929587,21.74929587,34,103,61.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,77,34,103,40,0,0,0,0,0,0,2,68,2,206,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-54723-17,192.168.10.19,54723,192.168.10.3,53,17,06/07/2017 10:39,167,2,2,70,102,35,35,35,0,51,51,51,0,1029940.12,23952.09581,55.66666667,55.89573627,115,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,72,11976.0479,11976.0479,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-46152-17,192.168.10.19,46152,192.168.10.3,53,17,06/07/2017 10:39,31298,2,2,62,94,31,31,31,0,47,47,47,0,4984.344048,127.8036935,10432.66667,17987.63632,31203,47,48,48,0,48,48,47,47,0,47,47,0,0,0,0,72,80,63.90184676,63.90184676,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,72,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-19981-17,192.168.10.19,19981,192.168.10.3,53,17,06/07/2017 10:39,38329,2,2,78,366,39,39,39,0,183,183,183,0,11583.91818,104.3596233,12776.33333,22045.25401,38232,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,72,52.17981163,52.17981163,39,183,96.6,78.87204828,6220.8,0,0,0,0,0,0,0,0,1,120.75,39,183,64,0,0,0,0,0,0,2,78,2,366,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-37106-17,192.168.10.19,37106,192.168.10.3,53,17,06/07/2017 10:39,198,2,2,64,96,32,32,32,0,48,48,48,0,808080.8081,20202.0202,66,26.15339366,96,48,54,54,0,54,54,48,48,0,48,48,0,0,0,0,80,80,10101.0101,10101.0101,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-62889-17,192.168.10.19,62889,192.168.10.3,53,17,06/07/2017 10:39,61800,2,2,70,198,35,35,35,0,99,99,99,0,4336.569579,64.72491909,20600,35636.95345,61750,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,80,32.36245955,32.36245955,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35,99,64,0,0,0,0,0,0,2,70,2,198,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-2758-17,192.168.10.19,2758,192.168.10.3,53,17,06/07/2017 10:39,91347,2,2,68,182,34,34,34,0,91,91,91,0,2736.816754,43.78906806,30449,52696.78378,91298,4,45,45,0,45,45,4,4,0,4,4,0,0,0,0,40,64,21.89453403,21.89453403,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-209.86.62.44-56910-443-6,209.86.62.44,443,192.168.10.19,56910,6,06/07/2017 10:39,47580,13,13,16461,78,1392,0,1266.230769,380.5478844,6,6,6,0,347604.0353,546.4480874,1903.2,9162.092833,45878,1,47562,3963.5,13201.05459,45880,2,47397,3949.75,13210.63091,45896,1,1,0,0,0,416,260,273.2240437,273.2240437,0,1392,663.2222222,695.5019401,483722.9487,0,1,0,0,1,0,0,0,1,688.7307692,1266.230769,6,416,0,0,0,0,0,0,13,16461,13,78,19832,0,11,32,0,0,0,0,0,0,0,0,BENIGN
178.255.83.1-192.168.10.19-80-45894-6,192.168.10.19,45894,178.255.83.1,80,6,06/07/2017 10:39,23082,1,1,0,0,0,0,0,0,0,0,0,0,0,86.64760419,23082,0,23082,23082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43.3238021,43.3238021,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,242,31,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-19812-17,192.168.10.19,19812,192.168.10.3,53,17,06/07/2017 10:39,32086,2,2,90,196,45,45,45,0,98,98,98,0,8913.544848,124.6649629,10695.33333,18481.57505,32036,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,62.33248146,62.33248146,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45,98,64,0,0,0,0,0,0,2,90,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-8368-17,192.168.10.19,8368,192.168.10.3,53,17,06/07/2017 10:39,38565,2,2,66,322,33,33,33,0,161,161,161,0,10060.93608,103.7209905,12855,22223.09031,38516,1,48,48,0,48,48,1,1,0,1,1,0,0,0,0,80,64,51.86049527,51.86049527,33,161,84.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,105.25,33,161,80,0,0,0,0,0,0,2,66,2,322,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-13259-17,192.168.10.19,13259,192.168.10.3,53,17,06/07/2017 10:39,61372,2,2,74,154,37,37,37,0,77,77,77,0,3715.049208,65.1763019,20457.33333,35428.81063,61367,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,64,64,32.58815095,32.58815095,37,77,53,21.9089023,480,0,0,0,0,0,0,0,0,1,66.25,37,77,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-37633-17,192.168.10.19,37633,192.168.10.3,53,17,06/07/2017 10:39,11557,2,2,70,174,35,35,35,0,87,87,87,0,21112.74552,346.1105823,3852.333333,6558.14641,11425,48,48,48,0,48,48,84,84,0,84,84,0,0,0,0,64,64,173.0552912,173.0552912,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35,87,64,0,0,0,0,0,0,2,70,2,174,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-6468-17,192.168.10.19,6468,192.168.10.3,53,17,06/07/2017 10:39,60843,2,2,74,154,37,37,37,0,77,77,77,0,3747.349736,65.74297783,20281,35120.79423,60835,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,32.87148891,32.87148891,37,77,53,21.9089023,480,0,0,0,0,0,0,0,0,1,66.25,37,77,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-27793-17,192.168.10.19,27793,192.168.10.3,53,17,06/07/2017 10:39,31536,2,2,84,228,42,42,42,0,114,114,114,0,9893.455099,126.8391679,10512,18164.89805,31487,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,40,63.41958397,63.41958397,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42,114,64,0,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-10475-17,192.168.10.19,10475,192.168.10.3,53,17,06/07/2017 10:39,30999,2,2,84,204,42,42,42,0,102,102,102,0,9290.622278,129.0364205,10333,17854.86121,30950,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,40,64.51821026,64.51821026,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-64620-17,192.168.10.19,64620,192.168.10.3,53,17,06/07/2017 10:39,238,2,2,70,166,35,35,35,0,83,83,83,0,991596.6387,16806.72269,79.33333333,54.2709253,142,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,8403.361345,8403.361345,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,64,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-36147-17,192.168.10.19,36147,192.168.10.3,53,17,06/07/2017 10:39,38945,2,2,64,208,32,32,32,0,104,104,104,0,6984.208499,102.7089485,12981.66667,22443.34985,38897,0,0,0,0,0,0,48,48,0,48,48,0,0,0,0,80,64,51.35447426,51.35447426,32,104,60.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,76,32,104,80,0,0,0,0,0,0,2,64,2,208,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-25199-17,192.168.10.19,25199,192.168.10.3,53,17,06/07/2017 10:39,240,2,2,70,264,35,35,35,0,132,132,132,0,1391666.667,16666.66667,80,135.9669077,237,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,8333.333333,8333.333333,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35,132,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-1101-17,192.168.10.19,1101,192.168.10.3,53,17,06/07/2017 10:39,30940,2,2,64,96,32,32,32,0,48,48,48,0,5171.299289,129.2824822,10313.33333,17779.21287,30843,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,80,64,64.64124111,64.64124111,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
