Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-35664-80-6,172.16.0.1,35664,192.168.10.50,80,6,5/7/2017 10:22,109686835,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.850171855,0.063818051,1.83E+07,4.48E+07,1.10E+08,47,1.10E+08,3.66E+07,6.33E+07,1.10E+08,369,1.10E+08,5.48E+07,7.76E+07,1.10E+08,5593,0,0,0,0,136,104,0.036467458,0.027350593,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5640,0,5640,5640,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35666-80-6,172.16.0.1,35666,192.168.10.50,80,6,5/7/2017 10:22,109681628,4,3,533,0,520,0,133.25,257.9061522,0,0,0,0,4.859519408,0.06382108,1.83E+07,4.48E+07,1.10E+08,68,1.10E+08,3.66E+07,6.33E+07,1.10E+08,810,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5428,0,0,0,0,136,104,0.036469189,0.027351892,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5496,0,5496,5496,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35668-80-6,172.16.0.1,35668,192.168.10.50,80,6,5/7/2017 10:22,109676217,4,3,528,0,520,0,132,258.6941566,0,0,0,0,4.814170423,0.063824229,1.83E+07,4.48E+07,1.10E+08,17,1.10E+08,3.66E+07,6.33E+07,1.10E+08,625,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5173,0,0,0,0,136,104,0.036470988,0.027353241,0,520,66,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132,0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5253,0,5253,5253,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35670-80-6,172.16.0.1,35670,192.168.10.50,80,6,5/7/2017 10:22,109671038,4,3,528,0,520,0,132,258.6941566,0,0,0,0,4.814397763,0.063827243,1.83E+07,4.48E+07,1.10E+08,26,1.10E+08,3.66E+07,6.33E+07,1.10E+08,648,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5256,0,0,0,0,136,104,0.03647271,0.027354533,0,520,66,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132,0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5282,0,5282,5282,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35672-80-6,172.16.0.1,35672,192.168.10.50,80,6,5/7/2017 10:22,109665848,4,3,530,0,520,0,132.5,258.3763405,0,0,0,0,4.832862825,0.063830264,1.83E+07,4.48E+07,1.10E+08,25,1.10E+08,3.66E+07,6.33E+07,1.10E+08,618,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5254,0,0,0,0,136,104,0.036474436,0.027355827,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5279,0,5279,5279,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35674-80-6,172.16.0.1,35674,192.168.10.50,80,6,5/7/2017 10:22,109660668,4,3,537,0,520,0,134.25,257.2915013,0,0,0,0,4.896924392,0.063833279,1.83E+07,4.48E+07,1.10E+08,27,1.10E+08,3.66E+07,6.33E+07,1.10E+08,673,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5340,0,0,0,0,136,104,0.036476159,0.02735712,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5392,0,5392,5392,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35676-80-6,172.16.0.1,35676,192.168.10.50,80,6,5/7/2017 10:22,109655593,4,3,537,0,520,0,134.25,257.2915013,0,0,0,0,4.897151028,0.063836233,1.83E+07,4.48E+07,1.10E+08,27,1.10E+08,3.66E+07,6.33E+07,1.10E+08,778,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5384,0,0,0,0,136,104,0.036477848,0.027358386,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5458,0,5458,5458,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35678-80-6,172.16.0.1,35678,192.168.10.50,80,6,5/7/2017 10:22,109650292,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.851788265,0.063839319,1.83E+07,4.48E+07,1.10E+08,57,1.10E+08,3.66E+07,6.33E+07,1.10E+08,611,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5207,0,0,0,0,136,104,0.036479611,0.027359708,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5306,0,5306,5306,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35682-80-6,172.16.0.1,35682,192.168.10.50,80,6,5/7/2017 10:22,109639917,4,3,534,0,520,0,133.5,257.751172,0,0,0,0,4.870488911,0.06384536,1.83E+07,4.48E+07,1.10E+08,100,1.10E+08,3.65E+07,6.33E+07,1.10E+08,664,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5218,0,0,0,0,136,104,0.036483063,0.027362297,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5338,0,5338,5338,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35680-80-6,172.16.0.1,35680,192.168.10.50,80,6,5/7/2017 10:22,109645118,4,3,528,0,520,0,132,258.6941566,0,0,0,0,4.815535882,0.063842332,1.83E+07,4.48E+07,1.10E+08,72,1.10E+08,3.65E+07,6.33E+07,1.10E+08,654,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5320,0,0,0,0,136,104,0.036481332,0.027360999,0,520,66,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132,0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5392,0,5392,5392,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35684-80-6,172.16.0.1,35684,192.168.10.50,80,6,5/7/2017 10:22,109634718,4,3,531,0,520,0,132.75,258.218738,0,0,0,0,4.843356281,0.063848388,1.83E+07,4.48E+07,1.10E+08,104,1.10E+08,3.65E+07,6.33E+07,1.10E+08,683,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5235,0,0,0,0,136,104,0.036484793,0.027363595,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5354,0,5354,5354,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35686-80-6,172.16.0.1,35686,192.168.10.50,80,6,5/7/2017 10:22,109629518,4,3,528,0,520,0,132,258.6941566,0,0,0,0,4.81622112,0.063851416,1.83E+07,4.48E+07,1.10E+08,74,1.10E+08,3.65E+07,6.33E+07,1.10E+08,704,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5239,0,0,0,0,136,104,0.036486524,0.027364893,0,520,66,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132,0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5338,0,5338,5338,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35688-80-6,172.16.0.1,35688,192.168.10.50,80,6,5/7/2017 10:22,109624284,4,3,525,0,520,0,131.25,259.1773846,0,0,0,0,4.789084871,0.063854465,1.83E+07,4.48E+07,1.10E+08,4,1.10E+08,3.65E+07,6.33E+07,1.10E+08,620,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5291,0,0,0,0,136,104,0.036488266,0.027366199,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75,131.25,0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5349,0,5349,5349,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35690-80-6,172.16.0.1,35690,192.168.10.50,80,6,5/7/2017 10:22,109619082,4,3,530,0,520,0,132.5,258.3763405,0,0,0,0,4.834924635,0.063857495,1.83E+07,4.47E+07,1.10E+08,49,1.10E+08,3.65E+07,6.33E+07,1.10E+08,626,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5250,0,0,0,0,136,104,0.036489997,0.027367498,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5335,0,5335,5335,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35692-80-6,172.16.0.1,35692,192.168.10.50,80,6,5/7/2017 10:22,109613927,4,3,529,0,520,0,132.25,258.5348139,0,0,0,0,4.826029087,0.063860498,1.83E+07,4.47E+07,1.10E+08,48,1.10E+08,3.65E+07,6.33E+07,1.10E+08,652,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5198,0,0,0,0,136,104,0.036491713,0.027368785,0,520,66.125,183.4202337,33642.98214,0,0,0,1,0,0,0,0,0,75.57142857,132.25,0,136,0,0,0,0,0,0,4,529,3,0,29200,235,2,32,5282,0,5282,5282,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35694-80-6,172.16.0.1,35694,192.168.10.50,80,6,5/7/2017 10:22,109608736,4,3,535,0,520,0,133.75,257.5970691,0,0,0,0,4.880997807,0.063863523,1.83E+07,4.47E+07,1.10E+08,36,1.10E+08,3.65E+07,6.33E+07,1.10E+08,627,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5196,0,0,0,0,136,104,0.036493442,0.027370081,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5265,0,5265,5265,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35696-80-6,172.16.0.1,35696,192.168.10.50,80,6,5/7/2017 10:22,109603530,4,3,527,0,520,0,131.75,258.854367,0,0,0,0,4.808239297,0.063866556,1.83E+07,4.47E+07,1.10E+08,50,1.10E+08,3.65E+07,6.33E+07,1.10E+08,589,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5258,0,0,0,0,136,104,0.036495175,0.027371381,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5313,0,5313,5313,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35698-80-6,172.16.0.1,35698,192.168.10.50,80,6,5/7/2017 10:22,109598319,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.854089049,0.063869593,1.83E+07,4.47E+07,1.10E+08,30,1.10E+08,3.65E+07,6.33E+07,1.10E+08,617,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5219,0,0,0,0,136,104,0.03649691,0.027372683,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5253,0,5253,5253,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35700-80-6,172.16.0.1,35700,192.168.10.50,80,6,5/7/2017 10:22,109593163,4,3,537,0,520,0,134.25,257.2915013,0,0,0,0,4.899940702,0.063872598,1.83E+07,4.47E+07,1.10E+08,17,1.10E+08,3.65E+07,6.33E+07,1.10E+08,620,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5205,0,0,0,0,136,104,0.036498627,0.02737397,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5250,0,5250,5250,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35702-80-6,172.16.0.1,35702,192.168.10.50,80,6,5/7/2017 10:22,109587924,4,3,535,0,520,0,133.75,257.5970691,0,0,0,0,4.881924764,0.063875651,1.83E+07,4.47E+07,1.10E+08,26,1.10E+08,3.65E+07,6.33E+07,1.10E+08,622,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5255,0,0,0,0,136,104,0.036500372,0.027375279,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5281,0,5281,5281,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35704-80-6,172.16.0.1,35704,192.168.10.50,80,6,5/7/2017 10:22,109582753,4,3,538,0,520,0,134.5,257.1400397,0,0,0,0,4.909531703,0.063878665,1.83E+07,4.47E+07,1.10E+08,26,1.10E+08,3.65E+07,6.33E+07,1.10E+08,635,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5219,0,0,0,0,136,104,0.036502094,0.027376571,0,520,67.25,183.0470275,33506.21429,0,0,0,1,0,0,0,0,0,76.85714286,134.5,0,136,0,0,0,0,0,0,4,538,3,0,29200,235,2,32,5269,0,5269,5269,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35710-80-6,172.16.0.1,35710,192.168.10.50,80,6,5/7/2017 10:22,109567282,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.855464061,0.063887685,1.83E+07,4.47E+07,1.10E+08,47,1.10E+08,3.65E+07,6.33E+07,1.10E+08,797,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5324,0,0,0,0,136,104,0.036507249,0.027380436,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5416,0,5416,5416,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35706-80-6,172.16.0.1,35706,192.168.10.50,80,6,5/7/2017 10:22,109577553,4,3,527,0,520,0,131.75,258.854367,0,0,0,0,4.809379162,0.063881697,1.83E+07,4.47E+07,1.10E+08,45,1.10E+08,3.65E+07,6.33E+07,1.10E+08,600,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5387,0,0,0,0,136,104,0.036503827,0.02737787,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5432,0,5432,5432,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35708-80-6,172.16.0.1,35708,192.168.10.50,80,6,5/7/2017 10:22,109572544,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.855230887,0.063884617,1.83E+07,4.47E+07,1.10E+08,22,1.10E+08,3.65E+07,6.33E+07,1.10E+08,776,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5624,0,0,0,0,136,104,0.036505495,0.027379122,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5646,0,5646,5646,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35712-80-6,172.16.0.1,35712,192.168.10.50,80,6,5/7/2017 10:22,109561947,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.855700492,0.063890796,1.83E+07,4.47E+07,1.10E+08,21,1.10E+08,3.65E+07,6.33E+07,1.10E+08,589,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5297,0,0,0,0,136,104,0.036509026,0.02738177,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5318,0,5318,5318,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35714-80-6,172.16.0.1,35714,192.168.10.50,80,6,5/7/2017 10:22,109556727,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.85593185,0.06389384,1.83E+07,4.47E+07,1.10E+08,48,1.10E+08,3.65E+07,6.32E+07,1.10E+08,627,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5234,0,0,0,0,136,104,0.036510766,0.027383074,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5282,0,5282,5282,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35716-80-6,172.16.0.1,35716,192.168.10.50,80,6,5/7/2017 10:22,109551594,4,3,526,0,520,0,131.5,259.0154436,0,0,0,0,4.801390658,0.063896834,1.83E+07,4.47E+07,1.10E+08,41,1.10E+08,3.65E+07,6.32E+07,1.10E+08,623,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5249,0,0,0,0,136,104,0.036512476,0.027384357,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5304,0,5304,5304,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35718-80-6,172.16.0.1,35718,192.168.10.50,80,6,5/7/2017 10:22,109546360,4,3,531,0,520,0,132.75,258.218738,0,0,0,0,4.847262839,0.063899887,1.83E+07,4.47E+07,1.10E+08,52,1.10E+08,3.65E+07,6.32E+07,1.10E+08,620,1.10E+08,5.48E+07,7.75E+07,1.10E+08,5235,0,0,0,0,136,104,0.036514221,0.027385666,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5290,0,5290,5290,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35720-80-6,172.16.0.1,35720,192.168.10.50,80,6,5/7/2017 10:22,109541165,4,3,530,0,520,0,132.5,258.3763405,0,0,0,0,4.838363733,0.063902917,1.83E+07,4.47E+07,1.10E+08,48,1.10E+08,3.65E+07,6.32E+07,1.10E+08,618,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5224,0,0,0,0,136,104,0.036515953,0.027386965,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5277,0,5277,5277,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35722-80-6,172.16.0.1,35722,192.168.10.50,80,6,5/7/2017 10:22,109535985,4,3,530,0,520,0,132.5,258.3763405,0,0,0,0,4.838592541,0.063905939,1.83E+07,4.47E+07,1.10E+08,30,1.10E+08,3.65E+07,6.32E+07,1.10E+08,596,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5232,0,0,0,0,136,104,0.03651768,0.02738826,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5275,0,5275,5275,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35724-80-6,172.16.0.1,35724,192.168.10.50,80,6,5/7/2017 10:22,109530760,4,3,530,0,520,0,132.5,258.3763405,0,0,0,0,4.838823359,0.063908988,1.83E+07,4.47E+07,1.10E+08,46,1.10E+08,3.65E+07,6.32E+07,1.10E+08,618,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5246,0,0,0,0,136,104,0.036519422,0.027389566,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5292,0,5292,5292,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35726-80-6,172.16.0.1,35726,192.168.10.50,80,6,5/7/2017 10:22,109525551,4,3,535,0,520,0,133.75,257.5970691,0,0,0,0,4.88470494,0.063912027,1.83E+07,4.47E+07,1.10E+08,33,1.10E+08,3.65E+07,6.32E+07,1.10E+08,612,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5218,0,0,0,0,136,104,0.036521158,0.027390869,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5265,0,5265,5265,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35728-80-6,172.16.0.1,35728,192.168.10.50,80,6,5/7/2017 10:22,109520386,4,3,529,0,520,0,132.25,258.5348139,0,0,0,0,4.830150982,0.063915041,1.83E+07,4.47E+07,1.10E+08,47,1.10E+08,3.65E+07,6.32E+07,1.10E+08,629,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5211,0,0,0,0,136,104,0.036522881,0.027392161,0,520,66.125,183.4202337,33642.98214,0,0,0,1,0,0,0,0,0,75.57142857,132.25,0,136,0,0,0,0,0,0,4,529,3,0,29200,235,2,32,5259,0,5259,5259,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35730-80-6,172.16.0.1,35730,192.168.10.50,80,6,5/7/2017 10:22,109515225,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.857772059,0.063918053,1.83E+07,4.47E+07,1.10E+08,43,1.10E+08,3.65E+07,6.32E+07,1.10E+08,596,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5391,0,0,0,0,136,104,0.036524602,0.027393451,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5434,0,5434,5434,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35732-80-6,172.16.0.1,35732,192.168.10.50,80,6,5/7/2017 10:22,109510208,4,3,532,0,520,0,133,258.0620081,0,0,0,0,4.857994608,0.063920982,1.83E+07,4.47E+07,1.10E+08,46,1.10E+08,3.65E+07,6.32E+07,1.10E+08,780,1.10E+08,5.48E+07,7.74E+07,1.10E+08,5584,0,0,0,0,136,104,0.036526275,0.027394706,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76,133,0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5630,0,5630,5630,1.10E+08,0,1.10E+08,1.10E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35734-80-6,172.16.0.1,35734,192.168.10.50,80,6,5/7/2017 10:22,109505008,4,3,524,0,520,0,131,259.3401884,0,0,0,0,4.785169277,0.063924017,1.83E+07,4.47E+07,1.09E+08,45,1.10E+08,3.65E+07,6.32E+07,1.09E+08,777,1.10E+08,5.48E+07,7.74E+07,1.09E+08,5565,0,0,0,0,136,104,0.03652801,0.027396007,0,520,65.5,183.6510667,33727.71429,0,0,0,1,0,0,0,0,0,74.85714286,131,0,136,0,0,0,0,0,0,4,524,3,0,29200,235,2,32,5611,0,5611,5611,1.09E+08,0,1.09E+08,1.09E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35736-80-6,172.16.0.1,35736,192.168.10.50,80,6,5/7/2017 10:22,109499835,4,3,535,0,520,0,133.75,257.5970691,0,0,0,0,4.885852111,0.063927037,1.82E+07,4.47E+07,1.09E+08,46,1.09E+08,3.65E+07,6.32E+07,1.09E+08,636,1.09E+08,5.47E+07,7.74E+07,1.09E+08,5435,0,0,0,0,136,104,0.036529735,0.027397302,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5481,0,5481,5481,1.09E+08,0,1.09E+08,1.09E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35738-80-6,172.16.0.1,35738,192.168.10.50,80,6,5/7/2017 10:22,109494437,4,3,535,0,520,0,133.75,257.5970691,0,0,0,0,4.88609298,0.063930189,1.82E+07,4.47E+07,1.09E+08,9,1.09E+08,3.65E+07,6.32E+07,1.09E+08,614,1.09E+08,5.47E+07,7.74E+07,1.09E+08,5231,0,0,0,0,136,104,0.036531536,0.027398652,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5277,0,5277,5277,1.09E+08,0,1.09E+08,1.09E+08,DoS Slowhttptest
172.16.0.1-192.168.10.50-35740-80-6,172.16.0.1,35740,192.168.10.50,80,6,5/7/2017 10:22,109489219,4,3,524,0,520,0,131,259.3401884,0,0,0,0,4.785859327,0.063933235,1.82E+07,4.47E+07,1.09E+08,45,1.09E+08,3.65E+07,6.32E+07,1.09E+08,628,1.09E+08,5.47E+07,7.74E+07,1.09E+08,5356,0,0,0,0,136,104,0.036533277,0.027399958,0,520,65.5,183.6510667,33727.71429,0,0,0,1,0,0,0,0,0,74.85714286,131,0,136,0,0,0,0,0,0,4,524,3,0,29200,235,2,32,5411,0,5411,5411,1.09E+08,0,1.09E+08,1.09E+08,DoS Slowhttptest
